"date","mac_address","temperature","humidity","dew_point","door1","door2","motion1","motion2"
"2023-11-24 10:30:00","W220_8913B8",18.2333333333333,17.6666666666667,-6.8,0,0,0,15
"2023-11-24 11:00:00","W220_8913B8",18.15,17.1666666666667,-7.26666666666667,0,0,0,6
"2023-11-24 11:30:00","W220_8913B8",18.2,15.9,-8.18333333333334,0,0,0,26
"2023-11-24 12:00:00","W220_8913B8",18.2333333333333,16.5666666666667,-7.65,0,6,0,11
"2023-11-24 12:30:00","W220_8913B8",18.35,16.1166666666667,-7.85,0,4,0,24
"2023-11-24 13:00:00","W220_8913B8",18.25,16.4833333333333,-7.66666666666667,0,5,0,16
"2023-11-24 13:30:00","W220_8913B8",18.25,16.9833333333333,-7.3,0,0,0,10
"2023-11-24 14:00:00","W220_8913B8",18.0333333333333,16.95,-7.5,0,2,0,34
"2023-11-24 14:30:00","W220_8913B8",17.9333333333333,16.5666666666667,-7.88333333333333,0,0,0,7
"2023-11-24 15:00:00","W220_8913B8",17.4833333333333,15.7166666666667,-8.9,0,3,0,15
"2023-11-24 15:30:00","W220_8913B8",17.2666666666667,15.9833333333333,-8.85,0,0,0,19
"2023-11-24 16:00:00","W220_8913B8",17,15.4,-9.56666666666667,0,0,0,23
"2023-11-24 16:30:00","W220_8913B8",16.8833333333333,14.7833333333333,-10.2,0,0,0,17
"2023-11-24 17:00:00","W220_8913B8",16.5833333333333,14.9833333333333,-10.2333333333333,0,2,0,20
"2023-11-24 17:30:00","W220_8913B8",16.3666666666667,15.2666666666667,-10.2,0,0,0,25
"2023-11-24 18:00:00","W220_8913B8",16.6833333333333,16.9,-8.63333333333333,0,0,0,28
"2023-11-24 18:30:00","W220_8913B8",16.7833333333333,16.8166666666667,-8.6,0,3,0,17
"2023-11-24 19:00:00","W220_8913B8",16.6833333333333,16.8333333333333,-8.66666666666667,0,2,0,22
"2023-11-24 19:30:00","W220_8913B8",16.5666666666667,16.3166666666667,-9.21666666666667,0,0,0,16
"2023-11-24 20:00:00","W220_8913B8",16.2333333333333,15.7,-9.95,0,0,0,31
"2023-11-24 20:30:00","W220_8913B8",15.9166666666667,15.4333333333333,-10.4166666666667,0,0,0,21
"2023-11-24 21:00:00","W220_8913B8",15.6333333333333,15.0833333333333,-10.9166666666667,0,0,0,15
"2023-11-24 21:30:00","W220_8913B8",15.4666666666667,14.8,-11.3,0,0,0,13
"2023-11-24 22:00:00","W220_8913B8",15.2333333333333,15.0333333333333,-11.2833333333333,0,0,0,15
"2023-11-24 22:30:00","W220_8913B8",15.1333333333333,15.3,-11.1833333333333,0,0,0,21
"2023-11-24 23:00:00","W220_8913B8",14.7666666666667,15.2,-11.55,0,0,0,16
"2023-11-24 23:30:00","W220_8913B8",14.6,15.25,-11.6166666666667,0,0,0,25
"2023-11-25 00:00:00","W220_8913B8",14.45,14.65,-12.25,0,0,0,14
"2023-11-25 00:30:00","W220_8913B8",14.1666666666667,14.6166666666667,-12.4666666666667,0,0,0,12
"2023-11-25 01:00:00","W220_8913B8",14.0166666666667,14.5666666666667,-12.6666666666667,0,4,0,15
"2023-11-25 01:30:00","W220_8913B8",13.6666666666667,14.15,-13.3166666666667,0,0,0,18
"2023-11-25 02:00:00","W220_8913B8",13.4166666666667,14.25,-13.4,0,0,0,37
"2023-11-25 02:30:00","W220_8913B8",13.4,14.45,-13.2666666666667,0,0,0,12
"2023-11-25 03:00:00","W220_8913B8",13.3333333333333,14.2833333333333,-13.4666666666667,0,0,0,11
"2023-11-25 03:30:00","W220_8913B8",13.0666666666667,14.5833333333333,-13.45,0,0,0,4
"2023-11-25 04:00:00","W220_8913B8",13.0833333333333,14.3666666666667,-13.6,0,0,0,19
"2023-11-25 04:30:00","W220_8913B8",13.0166666666667,14.3666666666667,-13.65,0,0,0,14
"2023-11-25 05:00:00","W220_8913B8",12.8666666666667,14.25,-13.8666666666667,0,0,0,18
"2023-11-25 05:30:00","W220_8913B8",12.6333333333333,14.3,-14.0333333333333,0,0,0,22
"2023-11-25 06:00:00","W220_8913B8",12.4666666666667,14.6,-13.8833333333333,0,0,0,25
"2023-11-25 06:30:00","W220_8913B8",12.5,15.1666666666667,-13.4333333333333,0,0,0,20
"2023-11-25 07:00:00","W220_8913B8",12.25,14.9666666666667,-13.7333333333333,0,4,0,16
"2023-11-25 07:30:00","W220_8913B8",11.7,15.3,-13.9666666666667,0,3,0,23
"2023-11-25 08:00:00","W220_8913B8",12.3,15.9333333333333,-12.9333333333333,0,5,0,37
"2023-11-25 08:30:00","W220_8913B8",11.7833333333333,14.5833333333333,-14.5,0,6,0,26
"2023-11-25 09:00:00","W220_8913B8",11.0166666666667,14.2666666666667,-15.3166666666667,0,1,0,29
"2023-11-25 09:30:00","W220_8913B8",12.95,15.1666666666667,-13.05,0,5,0,25
"2023-11-25 10:00:00","W220_8913B8",14.0333333333333,14.4333333333333,-12.7833333333333,0,2,0,13
"2023-11-25 10:30:00","W220_8913B8",14.5166666666667,14.0333333333333,-12.7,0,0,0,38
"2023-11-25 11:00:00","W220_8913B8",14.8333333333333,14.0833333333333,-12.4333333333333,0,0,0,21
"2023-11-25 11:30:00","W220_8913B8",15.0666666666667,14.0166666666667,-12.3166666666667,0,0,0,26
"2023-11-25 12:00:00","W220_8913B8",15.4333333333333,14.3666666666667,-11.6833333333333,0,0,0,15
"2023-11-25 12:30:00","W220_8913B8",15.85,15.1,-10.75,0,18,0,4
"2023-11-25 13:00:00","W220_8913B8",16.2666666666667,15.2333333333333,-10.3166666666667,0,0,0,15
"2023-11-25 13:30:00","W220_8913B8",16.0333333333333,14.2833333333333,-11.35,0,0,0,19
"2023-11-25 14:00:00","W220_8913B8",15.2166666666667,13.65,-12.6,0,1,0,19
"2023-11-25 14:30:00","W220_8913B8",15.6833333333333,14.9,-11.0333333333333,0,1,0,28
"2023-11-25 15:00:00","W220_8913B8",15.6833333333333,15.25,-10.7166666666667,0,6,0,9
"2023-11-25 15:30:00","W220_8913B8",15.7,14.95,-11.0166666666667,0,2,0,9
"2023-11-25 16:00:00","W220_8913B8",15.5166666666667,14.5,-11.5,0,0,0,15
"2023-11-25 16:30:00","W220_8913B8",15.4666666666667,15.1166666666667,-11.0333333333333,0,2,0,13
"2023-11-25 17:00:00","W220_8913B8",15.4333333333333,13.4166666666667,-12.5666666666667,0,3,0,15
"2023-11-25 17:30:00","W220_8913B8",15.2,13.75,-12.4166666666667,0,1,0,11
"2023-11-25 18:00:00","W220_8913B8",15.2333333333333,14.5333333333333,-11.75,0,0,0,31
"2023-11-25 18:30:00","W220_8913B8",15.0333333333333,14.8833333333333,-11.5833333333333,0,3,0,37
"2023-11-25 19:00:00","W220_8913B8",14.85,14.4,-12.1666666666667,0,0,0,26
"2023-11-25 19:30:00","W220_8913B8",14.5833333333333,14.3,-12.4333333333333,0,0,0,19
"2023-11-25 20:00:00","W220_8913B8",14.2,14.4833333333333,-12.6166666666667,0,0,0,30
"2023-11-25 20:30:00","W220_8913B8",14.1333333333333,14.55,-12.6,0,0,0,38
"2023-11-25 21:00:00","W220_8913B8",13.9833333333333,14.5166666666667,-12.75,0,0,0,13
"2023-11-25 21:30:00","W220_8913B8",13.6166666666667,14.3166666666667,-13.1666666666667,0,0,0,2
"2023-11-25 22:00:00","W220_8913B8",13.4166666666667,14.4333333333333,-13.2833333333333,0,0,0,17
"2023-11-25 22:30:00","W220_8913B8",13.15,14.4333333333333,-13.4666666666667,0,0,0,40
"2023-11-25 23:00:00","W220_8913B8",12.8333333333333,14.3,-13.8333333333333,0,0,0,27
"2023-11-25 23:30:00","W220_8913B8",12.5166666666667,14.5333333333333,-13.9,0,0,0,0
"2023-11-26 00:00:00","W220_8913B8",12.5166666666667,14.7833333333333,-13.7,0,0,0,0
"2023-11-26 00:30:00","W220_8913B8",12.4,14.9166666666667,-13.6833333333333,0,0,0,0
"2023-11-26 01:00:00","W220_8913B8",12.2833333333333,15.0333333333333,-13.6833333333333,0,5,0,10
"2023-11-26 01:30:00","W220_8913B8",12.3333333333333,15,-13.65,0,0,0,13
"2023-11-26 02:00:00","W220_8913B8",12.2833333333333,14.95,-13.7666666666667,0,0,0,10
"2023-11-26 02:30:00","W220_8913B8",12.2,15.1166666666667,-13.7,0,0,0,19
"2023-11-26 03:00:00","W220_8913B8",12.1333333333333,15.1666666666667,-13.6833333333333,0,0,0,4
"2023-11-26 03:30:00","W220_8913B8",12,15.3666666666667,-13.6166666666667,0,0,0,17
"2023-11-26 04:00:00","W220_8913B8",11.9833333333333,15.4333333333333,-13.6,0,0,0,8
"2023-11-26 04:30:00","W220_8913B8",11.8666666666667,15.4833333333333,-13.65,0,0,0,0
"2023-11-26 05:00:00","W220_8913B8",11.75,15.6833333333333,-13.6,0,0,0,14
"2023-11-26 05:30:00","W220_8913B8",11.7,15.8666666666667,-13.4833333333333,0,0,0,19
"2023-11-26 06:00:00","W220_8913B8",11.6666666666667,15.9166666666667,-13.4666666666667,0,0,0,19
"2023-11-26 06:30:00","W220_8913B8",11.5333333333333,16.1666666666667,-13.3833333333333,0,0,0,17
"2023-11-26 07:00:00","W220_8913B8",11.9333333333333,17.5166666666667,-12.0666666666667,0,1,0,12
"2023-11-26 07:30:00","W220_8913B8",12.1166666666667,17.6,-11.8666666666667,0,13,0,21
"2023-11-26 08:00:00","W220_8913B8",12.2,17.5833333333333,-11.8,0,0,0,22
"2023-11-26 08:30:00","W220_8913B8",12.3833333333333,17.3666666666667,-11.8333333333333,0,2,0,25
"2023-11-26 09:00:00","W220_8913B8",12.8166666666667,16.9,-11.7833333333333,0,0,0,30
"2023-11-26 09:30:00","W220_8913B8",13.2,16.6,-11.6666666666667,0,0,0,18
"2023-11-26 10:00:00","W220_8913B8",13.7,16.4333333333333,-11.4333333333333,0,0,0,2
"2023-11-26 10:30:00","W220_8913B8",14.05,16.05,-11.4333333333333,0,2,0,28
"2023-11-26 11:00:00","W220_8913B8",14.5166666666667,16.45,-10.7666666666667,0,0,0,25
"2023-11-26 11:30:00","W220_8913B8",14.9666666666667,16.6166666666667,-10.2666666666667,0,4,0,27
"2023-11-26 12:00:00","W220_8913B8",15.5166666666667,17.0833333333333,-9.45,0,2,0,13
"2023-11-26 12:30:00","W220_8913B8",15.65,16.2333333333333,-9.96666666666667,0,3,0,11
"2023-11-26 13:00:00","W220_8913B8",15.7666666666667,16.65,-9.58333333333333,0,5,0,7
"2023-11-26 13:30:00","W220_8913B8",15.7833333333333,16.5666666666667,-9.61666666666667,0,0,0,25
"2023-11-26 14:00:00","W220_8913B8",15.75,16.3166666666667,-9.85,0,0,0,22
"2023-11-26 14:30:00","W220_8913B8",15.6,16.3333333333333,-9.93333333333333,0,0,0,27
"2023-11-26 15:00:00","W220_8913B8",15.5833333333333,17.1666666666667,-9.3,0,0,0,8
"2023-11-26 15:30:00","W220_8913B8",15.65,17.1666666666667,-9.3,0,0,0,28
"2023-11-26 16:00:00","W220_8913B8",15.9,17.65,-8.7,0,2,0,20
"2023-11-26 16:30:00","W220_8913B8",15.9833333333333,17.3333333333333,-8.93333333333333,0,3,0,19
"2023-11-26 17:00:00","W220_8913B8",15.8833333333333,17.2833333333333,-9.01666666666667,0,0,0,27
"2023-11-26 17:30:00","W220_8913B8",16.1666666666667,17.7833333333333,-8.4,0,0,0,18
"2023-11-26 18:00:00","W220_8913B8",16.1666666666667,17.7333333333333,-8.41666666666667,0,2,0,16
"2023-11-26 18:30:00","W220_8913B8",16.0166666666667,18.05,-8.35,0,0,0,10
"2023-11-26 19:00:00","W220_8913B8",16.0333333333333,18.0166666666667,-8.33333333333333,0,0,0,15
"2023-11-26 19:30:00","W220_8913B8",15.9666666666667,18.0333333333333,-8.4,0,0,0,14
"2023-11-26 20:00:00","W220_8913B8",15.8666666666667,18.05,-8.45,0,0,0,25
"2023-11-26 20:30:00","W220_8913B8",15.7833333333333,18.0833333333333,-8.48333333333333,0,0,0,16
"2023-11-26 21:00:00","W220_8913B8",15.8,18.2666666666667,-8.36666666666667,0,0,0,4
"2023-11-26 21:30:00","W220_8913B8",15.7166666666667,18.4166666666667,-8.33333333333333,0,0,0,30
"2023-11-26 22:00:00","W220_8913B8",15.6666666666667,18.4,-8.41666666666667,0,0,0,14
"2023-11-26 22:30:00","W220_8913B8",15.55,18.5,-8.36666666666667,0,0,0,19
"2023-11-26 23:00:00","W220_8913B8",15.5333333333333,18.8,-8.2,0,0,0,6
"2023-11-26 23:30:00","W220_8913B8",15.5166666666667,18.8666666666667,-8.18333333333333,0,0,0,7
"2023-11-27 00:00:00","W220_8913B8",15.5166666666667,19.3666666666667,-7.86666666666667,0,0,0,12
"2023-11-27 00:30:00","W220_8913B8",15.6166666666667,19.5166666666667,-7.66666666666667,0,0,0,15
"2023-11-27 01:00:00","W220_8913B8",15.7166666666667,19.7,-7.45,0,0,0,5
"2023-11-27 01:30:00","W220_8913B8",15.75,19.8666666666667,-7.31666666666667,0,0,0,19
"2023-11-27 02:00:00","W220_8913B8",15.7166666666667,20.1333333333333,-7.15,0,0,0,6
"2023-11-27 02:30:00","W220_8913B8",15.7,20.25,-7.11666666666667,0,0,0,26
"2023-11-27 03:00:00","W220_8913B8",15.6333333333333,20.35,-7.1,0,0,0,8
"2023-11-27 03:30:00","W220_8913B8",15.65,20.2333333333333,-7.2,0,0,0,17
"2023-11-27 04:00:00","W220_8913B8",15.6166666666667,20.4,-7.1,0,0,0,21
"2023-11-27 04:30:00","W220_8913B8",15.4666666666667,21.2,-6.68333333333333,0,0,0,27
"2023-11-27 05:00:00","W220_8913B8",15.5666666666667,21.3666666666667,-6.53333333333333,0,0,0,11
"2023-11-27 05:30:00","W220_8913B8",16,22.7666666666667,-5.33333333333333,0,0,0,34
"2023-11-27 06:00:00","W220_8913B8",16.0333333333333,22.3333333333333,-5.53333333333333,0,0,0,21
"2023-11-27 06:30:00","W220_8913B8",16,22.4833333333333,-5.48333333333333,0,6,0,21
"2023-11-27 07:00:00","W220_8913B8",16.6333333333333,22.6666666666667,-4.83333333333333,0,5,0,25
"2023-11-27 07:30:00","W220_8913B8",16.8666666666667,23.0666666666667,-4.4,0,4,0,18
"2023-11-27 08:00:00","W220_8913B8",16.45,22,-5.38333333333333,0,2,0,23
"2023-11-27 08:30:00","W220_8913B8",16.4,21.65,-5.65,0,0,0,5
"2023-11-27 09:00:00","W220_8913B8",16.35,21.5,-5.78333333333333,0,0,0,30
"2023-11-27 09:30:00","W220_8913B8",16.2666666666667,21.5333333333333,-5.83333333333333,0,0,0,25
"2023-11-27 10:00:00","W220_8913B8",16.3333333333333,21.3333333333333,-5.9,0,0,0,21
"2023-11-27 10:30:00","W220_8913B8",16.0166666666667,22.2166666666667,-5.58333333333333,0,3,0,24
"2023-11-27 11:00:00","W220_8913B8",16.2833333333333,21.7833333333333,-5.66666666666667,0,2,0,31
"2023-11-27 11:30:00","W220_8913B8",16.55,21.9166666666667,-5.35,0,0,0,19
"2023-11-27 12:00:00","W220_8913B8",17.4166666666667,22.3666666666667,-4.38333333333333,0,5,0,21
"2023-11-27 12:30:00","W220_8913B8",17.85,21.4,-4.58333333333333,0,0,0,28
"2023-11-27 13:00:00","W220_8913B8",18.1666666666667,21.3,-4.4,0,4,0,15
"2023-11-27 13:30:00","W220_8913B8",17.8666666666667,21.6666666666667,-4.4,0,0,0,42
"2023-11-27 14:00:00","W220_8913B8",17.65,21.9,-4.45,0,0,0,40
"2023-11-27 14:30:00","W220_8913B8",17.4666666666667,22.2833333333333,-4.4,0,0,0,29
"2023-11-27 15:00:00","W220_8913B8",17.6833333333333,22.2166666666667,-4.23333333333333,0,0,0,14
"2023-11-27 15:30:00","W220_8913B8",17.6,22.1666666666667,-4.35,0,0,0,17
"2023-11-27 16:00:00","W220_8913B8",17.6666666666667,21.9166666666667,-4.45,0,0,0,16
"2023-11-27 16:30:00","W220_8913B8",17.5666666666667,22.1833333333333,-4.35,0,0,0,13
"2023-11-27 17:00:00","W220_8913B8",17.6,22.2,-4.3,0,0,0,22
"2023-11-27 17:30:00","W220_8913B8",17.6166666666667,22.6666666666667,-4.05,0,0,0,24
"2023-11-27 18:00:00","W220_8913B8",17.5833333333333,23.1,-3.81666666666667,0,3,0,21
"2023-11-27 18:30:00","W220_8913B8",17.4833333333333,23.2333333333333,-3.8,0,4,0,7
"2023-11-27 19:00:00","W220_8913B8",17.7333333333333,22.9666666666667,-3.76666666666667,0,0,0,34
"2023-11-27 19:30:00","W220_8913B8",17.85,23.0333333333333,-3.6,0,0,0,27
"2023-11-27 20:00:00","W220_8913B8",17.75,23.1,-3.65,0,0,0,7
"2023-11-27 20:30:00","W220_8913B8",17.6833333333333,23.2333333333333,-3.66666666666667,0,0,0,12
"2023-11-27 21:00:00","W220_8913B8",17.7,23.2166666666667,-3.63333333333333,0,0,0,13
"2023-11-27 21:30:00","W220_8913B8",17.6833333333333,23.0166666666667,-3.76666666666667,0,0,0,27
"2023-11-27 22:00:00","W220_8913B8",17.5833333333333,23.0666666666667,-3.8,0,0,0,27
"2023-11-27 22:30:00","W220_8913B8",17.5166666666667,22.9833333333333,-3.93333333333333,0,0,0,25
"2023-11-27 23:00:00","W220_8913B8",17.4666666666667,22.8333333333333,-4.06666666666667,0,0,0,13
"2023-11-27 23:30:00","W220_8913B8",17.35,22.9333333333333,-4.06666666666667,0,0,0,13
"2023-11-28 00:00:00","W220_8913B8",17.2666666666667,22.8666666666667,-4.21666666666667,0,0,0,10
"2023-11-28 00:30:00","W220_8913B8",17.0833333333333,23.15,-4.2,0,0,0,10
"2023-11-28 01:00:00","W220_8913B8",17.1333333333333,22.9666666666667,-4.26666666666667,0,0,0,28
"2023-11-28 01:30:00","W220_8913B8",16.9833333333333,22.6666666666667,-4.56666666666667,0,0,0,6
"2023-11-28 02:00:00","W220_8913B8",16.8666666666667,22.4,-4.83333333333333,0,0,0,2
"2023-11-28 02:30:00","W220_8913B8",16.6833333333333,22.1166666666667,-5.11666666666667,0,0,0,3
"2023-11-28 03:00:00","W220_8913B8",16.45,22,-5.38333333333333,0,0,0,0
"2023-11-28 03:30:00","W220_8913B8",16.4,21.9666666666667,-5.46666666666667,0,0,0,6
"2023-11-28 04:00:00","W220_8913B8",16.2166666666667,21.9666666666667,-5.6,0,0,0,14
"2023-11-28 04:30:00","W220_8913B8",16.0333333333333,22.25,-5.6,0,0,0,18
"2023-11-28 05:00:00","W220_8913B8",16,22.2,-5.65,0,0,0,0
"2023-11-28 05:30:00","W220_8913B8",16.0333333333333,22.0333333333333,-5.7,0,0,0,10
"2023-11-28 06:00:00","W220_8913B8",16.0666666666667,21.9166666666667,-5.76666666666667,0,0,0,24
"2023-11-28 06:30:00","W220_8913B8",16,22.3166666666667,-5.56666666666667,0,0,0,14
"2023-11-28 07:00:00","W220_8913B8",16.1833333333333,22.0666666666667,-5.58333333333333,0,0,0,27
"2023-11-28 07:30:00","W220_8913B8",15.6666666666667,19.75,-7.48333333333333,0,1,0,8
"2023-11-28 08:00:00","W220_8913B8",14.9,20.0166666666667,-7.93333333333333,0,4,0,7
"2023-11-28 08:30:00","W220_8913B8",15.3166666666667,20.2,-7.46666666666667,0,2,0,22
"2023-11-28 09:00:00","W220_8913B8",16.2833333333333,20.9333333333333,-6.18333333333333,0,8,0,22
"2023-11-28 09:30:00","W220_8913B8",16.7833333333333,19.7,-6.58333333333333,0,8,0,18
"2023-11-28 10:00:00","W220_8913B8",17.1,17.55,-7.85,0,2,0,35
"2023-11-28 10:30:00","W220_8913B8",17.5166666666667,18.05,-7.08333333333333,0,2,0,12
"2023-11-28 11:00:00","W220_8913B8",17.65,17.5833333333333,-7.35,0,3,0,24
"2023-11-28 11:30:00","W220_8913B8",17.9333333333333,18.2166666666667,-6.63333333333333,0,2,0,31
"2023-11-28 12:00:00","W220_8913B8",18.1333333333333,18.4666666666667,-6.31666666666667,0,0,0,40
"2023-11-28 12:30:00","W220_8913B8",18.0333333333333,18.1,-6.65,0,0,0,19
"2023-11-28 13:00:00","W220_8913B8",18.0333333333333,17.5,-7.08333333333333,0,0,0,27
"2023-11-28 13:30:00","W220_8913B8",18.0166666666667,18.6,-6.26666666666667,0,2,0,27
"2023-11-28 14:00:00","W220_8913B8",17.85,17.75,-7.05,0,2,0,14
"2023-11-28 14:30:00","W220_8913B8",17.5333333333333,17.4166666666667,-7.55,0,0,0,9
"2023-11-28 15:00:00","W220_8913B8",17.5166666666667,17.85,-7.26666666666667,0,2,0,11
"2023-11-28 15:30:00","W220_8913B8",17.1833333333333,17.1333333333333,-8.05,0,0,0,14
"2023-11-28 16:00:00","W220_8913B8",16.9166666666667,17.2,-8.21666666666667,0,0,0,17
"2023-11-28 16:30:00","W220_8913B8",16.9666666666667,17.6833333333333,-7.81666666666667,0,12,0,27
"2023-11-28 17:00:00","W220_8913B8",16.75,17.6,-8.06666666666667,0,0,0,20
"2023-11-28 17:30:00","W220_8913B8",16.5666666666667,17.7166666666667,-8.11666666666667,0,3,0,17
"2023-11-28 18:00:00","W220_8913B8",16.3666666666667,17.4,-8.48333333333333,0,0,0,24
"2023-11-28 18:30:00","W220_8913B8",16.25,17.2,-8.78333333333333,0,4,0,23
"2023-11-28 19:00:00","W220_8913B8",16.0166666666667,16.8666666666667,-9.21666666666667,0,0,0,9
"2023-11-28 19:30:00","W220_8913B8",15.85,16.65,-9.51666666666667,0,0,0,34
"2023-11-28 20:00:00","W220_8913B8",15.65,16.0666666666667,-10.0833333333333,0,0,0,24
"2023-11-28 20:30:00","W220_8913B8",15.9,17.7,-8.68333333333333,0,0,0,23
"2023-11-28 21:00:00","W220_8913B8",16.7666666666667,18.2,-7.61666666666667,0,0,0,28
"2023-11-28 21:30:00","W220_8913B8",17.05,17.85,-7.61666666666667,0,0,0,22
"2023-11-28 22:00:00","W220_8913B8",17.0333333333333,17.5166666666667,-7.88333333333333,0,0,0,17
"2023-11-28 22:30:00","W220_8913B8",16.3833333333333,17.3,-8.6,0,0,0,15
"2023-11-28 23:00:00","W220_8913B8",15.9333333333333,17.5,-8.81666666666667,0,0,0,14
"2023-11-28 23:30:00","W220_8913B8",15.7833333333333,17.5166666666667,-8.95,0,0,0,9
"2023-11-29 00:00:00","W220_8913B8",15.45,17.7666666666667,-9.01666666666667,0,0,0,8
"2023-11-29 00:30:00","W220_8913B8",15.2666666666667,17.5666666666667,-9.31666666666667,0,0,0,17
"2023-11-29 01:00:00","W220_8913B8",14.9,17.1833333333333,-9.86666666666667,0,0,0,32
"2023-11-29 01:30:00","W220_8913B8",14.5833333333333,17.1666666666667,-10.1666666666667,0,0,0,10
"2023-11-29 02:00:00","W220_8913B8",14.5666666666667,17.9,-9.61666666666667,0,0,0,6
"2023-11-29 02:30:00","W220_8913B8",14.4166666666667,17.7333333333333,-9.86666666666667,0,0,0,17
"2023-11-29 03:00:00","W220_8913B8",14.1333333333333,17.6833333333333,-10.1666666666667,0,0,0,5
"2023-11-29 03:30:00","W220_8913B8",14,17.9166666666667,-10.1166666666667,0,0,0,23
"2023-11-29 04:00:00","W220_8913B8",13.9166666666667,18.7333333333333,-9.6,0,0,0,4
"2023-11-29 04:30:00","W220_8913B8",13.85,18.8166666666667,-9.55,0,0,0,19
"2023-11-29 05:00:00","W220_8913B8",13.7166666666667,18.7666666666667,-9.73333333333333,0,0,0,24
"2023-11-29 05:30:00","W220_8913B8",13.5833333333333,18.6,-9.98333333333333,0,6,0,26
"2023-11-29 06:00:00","W220_8913B8",13.35,18.7333333333333,-10.05,0,0,0,26
"2023-11-29 06:30:00","W220_8913B8",13.4,18.7166666666667,-10.0166666666667,0,0,0,22
"2023-11-29 07:00:00","W220_8913B8",13.4833333333333,19.0666666666667,-9.73333333333333,0,2,0,30
"2023-11-29 07:30:00","W220_8913B8",13.5166666666667,19.3166666666667,-9.55,0,3,0,26
"2023-11-29 08:00:00","W220_8913B8",13.5333333333333,19.1666666666667,-9.6,0,0,0,28
"2023-11-29 08:30:00","W220_8913B8",14.9,20.05,-7.9,0,0,0,31
"2023-11-29 09:00:00","W220_8913B8",14.6333333333333,19.5166666666667,-8.46666666666667,0,0,0,23
"2023-11-29 09:30:00","W220_8913B8",13.3833333333333,18.9833333333333,-9.86666666666667,0,0,0,13
"2023-11-29 10:00:00","W220_8913B8",13.1,19.7,-9.61666666666667,0,4,0,10
"2023-11-29 10:30:00","W220_8913B8",14.0833333333333,20.15,-8.5,0,4,0,32
"2023-11-29 11:00:00","W220_8913B8",14.4166666666667,20.1833333333333,-8.21666666666667,0,12,0,15
"2023-11-29 11:30:00","W220_8913B8",14.5,19.6166666666667,-8.51666666666667,0,0,0,2
"2023-11-29 12:00:00","W220_8913B8",14.2833333333333,18.7833333333333,-9.21666666666667,0,0,0,0
"2023-11-29 12:30:00","W220_8913B8",13.8833333333333,18.7,-9.61666666666667,0,5,0,9
"2023-11-29 13:00:00","W220_8913B8",14.4,19.1,-8.93333333333334,0,0,0,12
"2023-11-29 13:30:00","W220_8913B8",14.8666666666667,19.4166666666667,-8.33333333333333,0,3,0,20
"2023-11-29 14:00:00","W220_8913B8",14.98,19.48,-8.2,0,2,0,20
"2023-11-29 14:30:00","W220_8913B8",15.2333333333333,20.1833333333333,-7.51666666666667,0,2,0,8
"2023-11-29 15:00:00","W220_8913B8",15.0666666666667,19.4166666666667,-8.18333333333333,0,2,0,3
"2023-11-29 15:30:00","W220_8913B8",15.3,19.85,-7.68333333333333,0,0,0,6
"2023-11-29 16:00:00","W220_8913B8",15.3833333333333,19.8666666666667,-7.61666666666667,0,0,0,14
"2023-11-29 16:30:00","W220_8913B8",15.3,19.8666666666667,-7.66666666666667,0,3,0,18
"2023-11-29 17:00:00","W220_8913B8",15.0166666666667,19.9666666666667,-7.88333333333333,0,3,0,21
"2023-11-29 17:30:00","W220_8913B8",14.8833333333333,19.8333333333333,-8.05,0,7,0,16
"2023-11-29 18:00:00","W220_8913B8",15.7833333333333,21,-6.56666666666667,0,7,0,4
"2023-11-29 18:30:00","W220_8913B8",16.0333333333333,20.6333333333333,-6.61666666666667,0,0,0,24
"2023-11-29 19:00:00","W220_8913B8",15.6166666666667,20.1666666666667,-7.23333333333333,0,0,0,8
"2023-11-29 19:30:00","W220_8913B8",15.4,20.05,-7.46666666666667,0,0,0,4
"2023-11-29 20:00:00","W220_8913B8",14.6666666666667,19.9,-8.18333333333334,0,0,0,6
"2023-11-29 20:30:00","W220_8913B8",14.8,20.25,-7.83333333333333,0,2,0,17
"2023-11-29 21:00:00","W220_8913B8",14.9833333333333,20.3166666666667,-7.65,0,0,0,15
"2023-11-29 21:30:00","W220_8913B8",15.1666666666667,20.1833333333333,-7.56666666666667,0,0,0,23
"2023-11-29 22:00:00","W220_8913B8",15.2333333333333,20.4333333333333,-7.38333333333333,0,0,0,14
"2023-11-29 22:30:00","W220_8913B8",15.2166666666667,20.9166666666667,-7.1,0,0,0,31
"2023-11-29 23:00:00","W220_8913B8",15.3,20.5333333333333,-7.28333333333333,0,0,0,20
"2023-11-29 23:30:00","W220_8913B8",15.05,20.7,-7.36666666666667,0,0,0,25
"2023-11-30 00:00:00","W220_8913B8",14.9666666666667,20.4166666666667,-7.6,0,0,0,22
"2023-11-30 00:30:00","W220_8913B8",14.9,19.8833333333333,-8.01666666666667,0,0,0,20
"2023-11-30 01:00:00","W220_8913B8",14.6666666666667,19,-8.8,0,0,0,9
"2023-11-30 01:30:00","W220_8913B8",14.55,19.3833333333333,-8.63333333333333,0,0,0,7
"2023-11-30 02:00:00","W220_8913B8",14.5833333333333,19.2166666666667,-8.7,0,0,0,13
"2023-11-30 02:30:00","W220_8913B8",14.65,18.8833333333333,-8.86666666666667,0,0,0,15
"2023-11-30 03:00:00","W220_8913B8",14.3666666666667,18.1833333333333,-9.56666666666667,0,0,0,5
